23,3,139,597,41,91,1,-1,-1,-1
23,4,1068,462,56,76,1,-1,-1,-1
24,0,692,399,49,83,1,-1,-1,-1
24,1,863,680,46,96,1,-1,-1,-1
24,2,309,586,32,82,1,-1,-1,-1
24,3,139,598,34,86,1,-1,-1,-1
24,4,1076,458,52,78,1,-1,-1,-1
25,0,1089,457,36,80,1,-1,-1,-1
25,1,863,681,45,92,1,-1,-1,-1
25,2,128,596,40,89,1,-1,-1,-1
25,3,684,397,48,87,1,-1,-1,-1
25,4,1275,510,30,82,1,-1,-1,-1
26,0,863,680,37,79,1,-1,-1,-1
26,1,674,394,58,91,1,-1,-1,-1
26,2,288,582,40,94,1,-1,-1,-1
26,3,114,594,49,94,1,-1,-1,-1
26,4,1098,457,23,73,1,-1,-1,-1
27,0,855,679,46,86,1,-1,-1,-1
27,1,666,395,60,87,1,-1,-1,-1
27,2,277,583,49,93,1,-1,-1,-1
27,3,101,594,55,100,1,-1,-1,-1
27,4,1088,460,37,79,1,-1,-1,-1
28,0,840,678,55,98,1,-1,-1,-1
28,1,658,395,63,84,1,-1,-1,-1
28,2,271,590,46,89,1,-1,-1,-1
28,3,91,592,64,97,1,-1,-1,-1
28,4,1082,455,55,83,1,-1,-1,-1
29,0,660,397,49,83,1,-1,-1,-1
29,1,275,590,27,77,1,-1,-1,-1
29,2,86,592,67,98,1,-1,-1,-1
29,3,167,489,38,83,1,-1,-1,-1
29,4,1093,455,51,74,1,-1,-1,-1
30,0,822,682,73,99,1,-1,-1,-1
30,1,672,396,23,73,1,-1,-1,-1
30,2,269,591,30,84,1,-1,-1,-1
30,3,79,594,67,99,1,-1,-1,-1
30,4,1109,454,39,81,1,-1,-1,-1
31,0,829,686,65,102,1,-1,-1,-1
31,1,662,396,29,73,1,-1,-1,-1
31,2,264,592,32,84,1,-1,-1,-1
31,3,88,595,46,95,1,-1,-1,-1
31,4,1107,453,38,82,1,-1,-1,-1
32,0,823,693,66,93,1,-1,-1,-1
32,1,657,394,29,83,1,-1,-1,-1
32,2,257,593,35,86,1,-1,-1,-1
32,3,90,598,35,91,1,-1,-1,-1
32,4,1121,453,25,87,1,-1,-1,-1
33,0,648,393,38,86,1,-1,-1,-1
33,1,249,591,39,92,1,-1,-1,-1
33,2,91,600,29,83,1,-1,-1,-1
33,3,140,486,42,92,1,-1,-1,-1
33,4,1118,452,42,88,1,-1,-1,-1
34,0,644,391,45,86,1,-1,-1,-1
34,1,239,588,50,97,1,-1,-1,-1
34,2,84,596,36,96,1,-1,-1,-1
34,3,132,486,50,92,1,-1,-1,-1
34,4,1118,450,53,77,1,-1,-1,-1
35,0,640,391,52,88,1,-1,-1,-1
35,1,236,589,54,95,1,-1,-1,-1
35,2,79,595,40,98,1,-1,-1,-1
35,3,127,487,52,92,1,-1,-1,-1
35,4,1117,449,66,79,1,-1,-1,-1
36,0,639,391,53,85,1,-1,-1,-1
36,1,232,593,55,93,1,-1,-1,-1
36,2,74,595,45,101,1,-1,-1,-1
36,3,122,488,54,92,1,-1,-1,-1
36,4,1121,448,62,80,1,-1,-1,-1
37,0,841,696,41,93,1,-1,-1,-1
37,1,647,392,32,71,1,-1,-1,-1
37,2,69,596,50,100,1,-1,-1,-1
37,3,119,492,49,88,1,-1,-1,-1
37,4,1154,449,28,78,1,-1,-1,-1
38,0,648,393,26,71,1,-1,-1,-1
38,1,243,599,34,86,1,-1,-1,-1
38,2,68,598,51,100,1,-1,-1,-1
38,3,117,494,45,89,1,-1,-1,-1
38,4,1160,449,27,78,1,-1,-1,-1
39,0,644,393,32,81,1,-1,-1,-1
39,1,242,601,33,88,1,-1,-1,-1
39,2,72,598,41,99,1,-1,-1,-1
39,3,122,496,32,82,1,-1,-1,-1
39,4,1162,446,36,80,1,-1,-1,-1
40,0,648,394,25,79,1,-1,-1,-1
40,1,239,601,32,89,1,-1,-1,-1
40,2,78,600,37,101,1,-1,-1,-1
40,3,120,494,31,84,1,-1,-1,-1
40,4,1165,445,45,73,1,-1,-1,-1
41,0,841,708,46,101,1,-1,-1,-1
41,1,643,391,31,83,1,-1,-1,-1
41,2,236,600,37,89,1,-1,-1,-1
41,3,77,601,42,99,1,-1,-1,-1
41,4,1174,447,49,68,1,-1,-1,-1
42,0,638,390,37,86,1,-1,-1,-1
42,1,109,492,38,93,1,-1,-1,-1
42,2,233,601,40,90,1,-1,-1,-1
42,3,294,265,49,79,1,-1,-1,-1
42,4,1188,449,37,64,1,-1,-1,-1
43,0,631,388,49,89,1,-1,-1,-1
43,1,105,491,46,96,1,-1,-1,-1
43,2,231,602,48,93,1,-1,-1,-1
43,3,292,267,40,75,1,-1,-1,-1
43,4,1198,448,34,65,1,-1,-1,-1
44,0,631,387,51,88,1,-1,-1,-1
44,1,102,495,49,93,1,-1,-1,-1
44,2,228,605,47,94,1,-1,-1,-1
44,3,289,266,35,76,1,-1,-1,-1
44,4,1204,449,40,67,1,-1,-1,-1
45,0,629,389,53,87,1,-1,-1,-1
45,1,237,607,37,91,1,-1,-1,-1
45,2,64,602,71,93,1,-1,-1,-1
45,3,99,495,49,91,1,-1,-1,-1
45,4,1205,447,55,71,1,-1,-1,-1
46,0,629,391,49,83,1,-1,-1,-1
46,1,241,610,28,85,1,-1,-1,-1
46,2,69,605,62,89,1,-1,-1,-1
46,3,98,499,42,87,1,-1,-1,-1
46,4,1212,445,54,71,1,-1,-1,-1
47,0,631,391,42,83,1,-1,-1,-1
47,1,240,610,31,88,1,-1,-1,-1
47,2,77,606,45,88,1,-1,-1,-1
47,3,100,498,32,88,1,-1,-1,-1
47,4,1225,446,39,66,1,-1,-1,-1
48,0,637,392,28,72,1,-1,-1,-1
48,1,238,608,34,94,1,-1,-1,-1
48,2,79,606,41,89,1,-1,-1,-1
48,3,101,500,28,88,1,-1,-1,-1
48,4,1235,447,28,66,1,-1,-1,-1
49,0,845,725,49,102,1,-1,-1,-1
49,1,636,389,28,83,1,-1,-1,-1
49,2,230,609,42,95,1,-1,-1,-1
49,3,84,605,34,91,1,-1,-1,-1
49,4,1242,445,26,66,1,-1,-1,-1
50,0,852,730,39,100,1,-1,-1,-1
50,1,633,386,27,87,1,-1,-1,-1
50,2,225,609,51,97,1,-1,-1,-1
50,3,82,606,35,91,1,-1,-1,-1
50,4,1246,444,35,68,1,-1,-1,-1
51,0,630,386,34,84,1,-1,-1,-1
51,1,81,605,38,91,1,-1,-1,-1
51,2,222,610,55,96,1,-1,-1,-1
51,3,90,497,34,93,1,-1,-1,-1
51,4,1254,447,40,60,1,-1,-1,-1
52,0,628,385,41,86,1,-1,-1,-1
52,1,221,612,57,97,1,-1,-1,-1
52,2,78,605,50,96,1,-1,-1,-1
52,3,80,498,47,97,1,-1,-1,-1
52,4,1262,446,33,60,1,-1,-1,-1
53,0,630,384,42,89,1,-1,-1,-1
53,1,224,614,51,96,1,-1,-1,-1
53,2,78,606,56,94,1,-1,-1,-1
53,3,75,499,51,97,1,-1,-1,-1
53,4,1270,446,34,64,1,-1,-1,-1
54,0,631,384,38,88,1,-1,-1,-1
54,1,236,617,38,92,1,-1,-1,-1
54,2,82,607,50,96,1,-1,-1,-1
54,3,234,257,36,85,1,-1,-1,-1
54,4,1276,449,50,62,1,-1,-1,-1
55,0,636,385,35,86,1,-1,-1,-1
55,1,240,618,32,92,1,-1,-1,-1
55,2,83,609,54,97,1,-1,-1,-1
55,3,74,504,47,92,1,-1,-1,-1
55,4,1280,449,58,61,1,-1,-1,-1
56,0,641,385,30,88,1,-1,-1,-1
56,1,244,618,31,90,1,-1,-1,-1
56,2,86,611,47,96,1,-1,-1,-1
56,3,78,505,45,91,1,-1,-1,-1
56,4,1281,448,71,66,1,-1,-1,-1
57,0,865,743,46,113,1,-1,-1,-1
57,1,644,385,30,87,1,-1,-1,-1
57,2,249,620,32,88,1,-1,-1,-1
57,3,88,611,46,95,1,-1,-1,-1
57,4,1291,450,68,69,1,-1,-1,-1
58,0,647,384,34,84,1,-1,-1,-1
58,1,254,621,34,91,1,-1,-1,-1
58,2,91,609,51,95,1,-1,-1,-1
58,3,95,506,31,86,1,-1,-1,-1
58,4,1310,452,48,66,1,-1,-1,-1
59,0,648,381,41,89,1,-1,-1,-1
59,1,254,618,49,98,1,-1,-1,-1
59,2,97,607,57,95,1,-1,-1,-1
59,3,102,507,29,88,1,-1,-1,-1
59,4,882,752,44,105,1,-1,-1,-1
60,0,648,380,43,87,1,-1,-1,-1
60,1,260,620,53,98,1,-1,-1,-1
60,2,101,608,59,93,1,-1,-1,-1
60,3,230,251,33,88,1,-1,-1,-1
60,4,889,754,44,103,1,-1,-1,-1
61,0,650,381,45,84,1,-1,-1,-1
61,1,269,624,53,97,1,-1,-1,-1
61,2,107,610,60,96,1,-1,-1,-1
61,3,230,251,33,85,1,-1,-1,-1
61,4,900,754,39,104,1,-1,-1,-1
62,0,905,755,34,100,1,-1,-1,-1
62,1,280,623,42,98,1,-1,-1,-1
62,2,111,612,58,95,1,-1,-1,-1
62,3,230,250,32,85,1,-1,-1,-1
62,4,1348,420,52,87,1,-1,-1,-1
63,0,903,755,49,103,1,-1,-1,-1
63,1,296,631,26,90,1,-1,-1,-1
63,2,113,612,57,95,1,-1,-1,-1
63,3,114,504,51,93,1,-1,-1,-1
63,4,1347,420,70,99,1,-1,-1,-1
64,0,671,386,30,75,1,-1,-1,-1
64,1,303,627,24,91,1,-1,-1,-1
64,2,120,612,51,95,1,-1,-1,-1
64,3,120,509,41,87,1,-1,-1,-1
64,4,908,757,48,105,1,-1,-1,-1
65,0,909,762,58,104,1,-1,-1,-1
65,1,675,384,30,77,1,-1,-1,-1
65,2,307,625,28,93,1,-1,-1,-1
65,3,122,611,48,97,1,-1,-1,-1
65,4,1338,416,28,72,1,-1,-1,-1
66,0,680,383,30,80,1,-1,-1,-1
66,1,312,620,34,98,1,-1,-1,-1
66,2,123,612,47,99,1,-1,-1,-1
66,3,138,508,32,91,1,-1,-1,-1
66,4,916,765,59,107,1,-1,-1,-1
67,0,681,379,35,84,1,-1,-1,-1
67,1,318,623,39,96,1,-1,-1,-1
67,2,124,611,46,101,1,-1,-1,-1
67,3,144,505,31,94,1,-1,-1,-1
67,4,920,769,55,107,1,-1,-1,-1
68,0,684,380,36,84,1,-1,-1,-1
68,1,320,626,53,93,1,-1,-1,-1
68,2,125,611,46,102,1,-1,-1,-1
68,3,149,508,33,91,1,-1,-1,-1
68,4,1319,412,41,85,1,-1,-1,-1
69,0,689,379,40,86,1,-1,-1,-1
69,1,328,628,55,94,1,-1,-1,-1
69,2,125,612,47,101,1,-1,-1,-1
69,3,153,506,36,91,1,-1,-1,-1
69,4,1317,413,38,84,1,-1,-1,-1
70,0,692,379,45,87,1,-1,-1,-1
70,1,337,632,53,91,1,-1,-1,-1
70,2,127,613,47,98,1,-1,-1,-1
70,3,155,509,47,88,1,-1,-1,-1
70,4,1313,414,34,84,1,-1,-1,-1
71,0,696,380,37,84,1,-1,-1,-1
71,1,345,635,47,88,1,-1,-1,-1
71,2,129,612,47,100,1,-1,-1,-1
71,3,157,508,54,90,1,-1,-1,-1
71,4,1315,422,30,76,1,-1,-1,-1
72,0,699,380,39,83,1,-1,-1,-1
72,1,351,635,39,89,1,-1,-1,-1
72,2,131,614,45,99,1,-1,-1,-1
72,3,162,509,56,92,1,-1,-1,-1
72,4,1309,421,33,78,1,-1,-1,-1
73,0,703,381,39,84,1,-1,-1,-1
73,1,358,635,34,94,1,-1,-1,-1
73,2,133,613,47,102,1,-1,-1,-1
73,3,169,511,50,86,1,-1,-1,-1
73,4,1306,422,35,77,1,-1,-1,-1
74,0,709,381,33,81,1,-1,-1,-1
74,1,361,635,40,101,1,-1,-1,-1
74,2,133,615,49,99,1,-1,-1,-1
74,3,173,512,51,90,1,-1,-1,-1
74,4,1300,423,39,76,1,-1,-1,-1
75,0,714,379,36,82,1,-1,-1,-1
75,1,369,635,34,100,1,-1,-1,-1
75,2,137,617,47,94,1,-1,-1,-1
75,3,183,510,46,89,1,-1,-1,-1
75,4,1296,422,42,80,1,-1,-1,-1
76,0,719,376,33,85,1,-1,-1,-1
76,1,375,636,33,100,1,-1,-1,-1
76,2,140,617,46,93,1,-1,-1,-1
76,3,194,511,43,87,1,-1,-1,-1
76,4,1295,425,43,81,1,-1,-1,-1
77,0,723,373,31,86,1,-1,-1,-1
77,1,381,633,32,99,1,-1,-1,-1
77,2,142,618,48,92,1,-1,-1,-1
77,3,204,510,37,88,1,-1,-1,-1
77,4,1300,426,40,79,1,-1,-1,-1
78,0,728,372,31,86,1,-1,-1,-1
78,1,387,634,32,99,1,-1,-1,-1
78,2,146,618,47,94,1,-1,-1,-1
78,3,212,508,34,90,1,-1,-1,-1
78,4,1304,429,38,80,1,-1,-1,-1
79,0,731,373,36,87,1,-1,-1,-1
79,1,1007,797,48,105,1,-1,-1,-1
79,2,392,634,31,98,1,-1,-1,-1
79,3,147,619,50,94,1,-1,-1,-1
79,4,1305,430,38,82,1,-1,-1,-1
80,0,736,373,38,85,1,-1,-1,-1
80,1,396,632,29,100,1,-1,-1,-1
80,2,151,619,50,96,1,-1,-1,-1
80,3,225,509,35,87,1,-1,-1,-1
80,4,1304,429,40,82,1,-1,-1,-1
81,0,741,372,36,88,1,-1,-1,-1
81,1,405,630,29,101,1,-1,-1,-1
81,2,155,621,54,94,1,-1,-1,-1
81,3,229,509,53,89,1,-1,-1,-1
81,4,1307,430,42,83,1,-1,-1,-1
82,0,747,373,35,86,1,-1,-1,-1
82,1,410,634,26,95,1,-1,-1,-1
82,2,157,621,55,95,1,-1,-1,-1
82,3,260,243,39,84,1,-1,-1,-1
82,4,1309,433,43,77,1,-1,-1,-1
83,0,750,374,33,79,1,-1,-1,-1
83,1,416,633,26,95,1,-1,-1,-1
83,2,159,621,52,95,1,-1,-1,-1
83,3,260,245,44,82,1,-1,-1,-1
83,4,1313,433,43,80,1,-1,-1,-1
84,0,755,375,34,79,1,-1,-1,-1
84,1,419,631,28,99,1,-1,-1,-1
84,2,161,620,50,97,1,-1,-1,-1
84,3,261,245,47,81,1,-1,-1,-1
84,4,1318,435,43,75,1,-1,-1,-1
85,0,761,373,33,80,1,-1,-1,-1
85,1,427,630,28,102,1,-1,-1,-1
85,2,164,618,45,96,1,-1,-1,-1
85,3,267,246,45,80,1,-1,-1,-1
85,4,1323,435,42,77,1,-1,-1,-1
86,0,764,371,33,81,1,-1,-1,-1
86,1,430,630,28,99,1,-1,-1,-1
86,2,165,617,43,99,1,-1,-1,-1
86,3,268,243,47,81,1,-1,-1,-1
86,4,1327,437,44,76,1,-1,-1,-1
87,0,765,370,38,86,1,-1,-1,-1
87,1,435,634,29,93,1,-1,-1,-1
87,2,165,617,43,99,1,-1,-1,-1
87,3,273,247,45,78,1,-1,-1,-1
87,4,1065,814,41,105,1,-1,-1,-1
88,0,772,371,33,80,1,-1,-1,-1
88,1,440,635,29,93,1,-1,-1,-1
88,2,167,617,40,101,1,-1,-1,-1
88,3,275,245,40,79,1,-1,-1,-1
88,4,1070,816,43,109,1,-1,-1,-1
89,0,775,370,35,79,1,-1,-1,-1
89,1,445,631,29,100,1,-1,-1,-1
89,2,167,620,41,99,1,-1,-1,-1
89,3,279,244,35,78,1,-1,-1,-1
89,4,1076,818,41,108,1,-1,-1,-1
90,0,778,368,36,82,1,-1,-1,-1
90,1,450,632,29,97,1,-1,-1,-1
90,2,167,622,44,98,1,-1,-1,-1
90,3,280,240,31,83,1,-1,-1,-1
90,4,1350,443,36,77,1,-1,-1,-1
91,0,784,365,33,84,1,-1,-1,-1
91,1,454,632,27,97,1,-1,-1,-1
91,2,167,624,45,99,1,-1,-1,-1
91,3,57,311,27,74,1,-1,-1,-1
91,4,1351,443,42,77,1,-1,-1,-1
92,0,789,366,32,83,1,-1,-1,-1
92,1,458,635,28,95,1,-1,-1,-1
92,2,167,624,48,99,1,-1,-1,-1
92,3,65,313,25,72,1,-1,-1,-1
92,4,1356,447,44,76,1,-1,-1,-1
93,0,796,366,29,78,1,-1,-1,-1
93,1,463,634,28,97,1,-1,-1,-1
93,2,166,624,51,97,1,-1,-1,-1
93,3,71,313,26,72,1,-1,-1,-1
93,4,1357,451,52,75,1,-1,-1,-1
94,0,798,361,29,80,1,-1,-1,-1
94,1,465,632,28,99,1,-1,-1,-1
94,2,168,623,49,99,1,-1,-1,-1
94,3,77,309,28,76,1,-1,-1,-1
94,4,1362,457,45,73,1,-1,-1,-1
95,0,803,360,29,80,1,-1,-1,-1
95,1,471,630,27,98,1,-1,-1,-1
95,2,167,621,51,100,1,-1,-1,-1
95,3,83,308,32,71,1,-1,-1,-1
95,4,1360,454,51,74,1,-1,-1,-1
96,0,808,356,28,83,1,-1,-1,-1
96,1,477,629,27,102,1,-1,-1,-1
96,2,167,619,48,101,1,-1,-1,-1
96,3,89,306,39,71,1,-1,-1,-1
96,4,1357,453,54,71,1,-1,-1,-1
97,0,809,357,29,83,1,-1,-1,-1
97,1,481,627,25,98,1,-1,-1,-1
97,2,168,615,43,105,1,-1,-1,-1
97,3,92,301,42,74,1,-1,-1,-1
97,4,1123,819,37,112,1,-1,-1,-1
98,0,814,351,29,84,1,-1,-1,-1
98,1,483,629,24,92,1,-1,-1,-1
98,2,168,611,41,105,1,-1,-1,-1
98,3,96,298,45,75,1,-1,-1,-1
98,4,1128,817,40,116,1,-1,-1,-1
99,0,817,352,33,78,1,-1,-1,-1
99,1,486,626,23,94,1,-1,-1,-1
99,2,168,609,38,108,1,-1,-1,-1
99,3,102,297,43,74,1,-1,-1,-1
99,4,1132,812,40,119,1,-1,-1,-1
100,0,820,349,29,78,1,-1,-1,-1
100,1,490,621,24,96,1,-1,-1,-1
100,2,168,609,37,104,1,-1,-1,-1
100,3,108,294,41,75,1,-1,-1,-1
100,4,1136,812,43,120,1,-1,-1,-1
101,0,822,342,29,83,1,-1,-1,-1
101,1,495,619,24,98,1,-1,-1,-1
101,2,166,608,37,106,1,-1,-1,-1
101,3,114,292,36,74,1,-1,-1,-1
101,4,1145,815,37,117,1,-1,-1,-1
102,0,826,340,31,80,1,-1,-1,-1
102,1,496,620,25,96,1,-1,-1,-1
102,2,165,608,35,101,1,-1,-1,-1
102,3,119,288,40,75,1,-1,-1,-1
102,4,1147,818,45,116,1,-1,-1,-1
103,0,828,335,34,85,1,-1,-1,-1
103,1,501,622,23,90,1,-1,-1,-1
103,2,157,606,45,105,1,-1,-1,-1
103,3,128,287,32,73,1,-1,-1,-1
103,4,1151,818,49,117,1,-1,-1,-1
104,0,831,334,31,84,1,-1,-1,-1
104,1,503,618,26,92,1,-1,-1,-1
104,2,153,605,50,105,1,-1,-1,-1
104,3,135,284,29,73,1,-1,-1,-1
104,4,1155,822,55,110,1,-1,-1,-1
105,0,835,330,31,81,1,-1,-1,-1
105,1,507,623,25,87,1,-1,-1,-1
105,2,152,603,55,103,1,-1,-1,-1
105,3,141,279,26,72,1,-1,-1,-1
105,4,1160,820,57,114,1,-1,-1,-1
106,0,836,327,34,81,1,-1,-1,-1
106,1,509,619,27,90,1,-1,-1,-1
106,2,153,602,58,101,1,-1,-1,-1
106,3,147,274,26,74,1,-1,-1,-1
106,4,1164,822,64,114,1,-1,-1,-1
107,0,839,323,33,82,1,-1,-1,-1
107,1,509,616,30,92,1,-1,-1,-1
107,2,154,600,59,101,1,-1,-1,-1
107,3,152,272,28,74,1,-1,-1,-1
107,4,1167,821,68,114,1,-1,-1,-1
108,0,843,321,30,81,1,-1,-1,-1
108,1,512,614,32,91,1,-1,-1,-1
108,2,156,597,54,103,1,-1,-1,-1
108,3,158,269,27,76,1,-1,-1,-1
108,4,1174,821,66,113,1,-1,-1,-1
109,0,846,317,32,81,1,-1,-1,-1
109,1,514,611,33,94,1,-1,-1,-1
109,2,158,593,45,103,1,-1,-1,-1
109,3,162,269,30,77,1,-1,-1,-1
109,4,1177,819,68,114,1,-1,-1,-1
110,0,849,316,32,82,1,-1,-1,-1
110,1,518,607,30,96,1,-1,-1,-1
110,2,159,588,33,106,1,-1,-1,-1
110,3,169,269,29,73,1,-1,-1,-1
110,4,1185,814,64,116,1,-1,-1,-1
111,0,853,314,32,81,1,-1,-1,-1
111,1,521,606,32,92,1,-1,-1,-1
111,2,159,588,30,101,1,-1,-1,-1
111,3,174,267,33,75,1,-1,-1,-1
111,4,1192,810,62,117,1,-1,-1,-1
112,0,856,312,37,83,1,-1,-1,-1
112,1,525,605,31,94,1,-1,-1,-1
112,2,159,586,28,102,1,-1,-1,-1
112,3,181,268,32,71,1,-1,-1,-1
112,4,1200,809,61,115,1,-1,-1,-1
113,0,861,312,33,81,1,-1,-1,-1
113,1,526,600,34,97,1,-1,-1,-1
113,2,157,586,31,100,1,-1,-1,-1
113,3,187,267,32,71,1,-1,-1,-1
113,4,1211,806,55,117,1,-1,-1,-1
114,0,865,311,31,80,1,-1,-1,-1
114,1,534,604,33,92,1,-1,-1,-1
114,2,154,585,34,101,1,-1,-1,-1
114,3,193,264,32,74,1,-1,-1,-1
114,4,1220,803,54,114,1,-1,-1,-1
115,0,330,181,27,81,1,-1,-1,-1
115,1,537,603,31,95,1,-1,-1,-1
115,2,150,587,46,102,1,-1,-1,-1
115,3,201,262,31,72,1,-1,-1,-1
115,4,1224,804,60,112,1,-1,-1,-1
116,0,872,304,30,81,1,-1,-1,-1
116,1,543,601,35,99,1,-1,-1,-1
116,2,150,587,51,100,1,-1,-1,-1
116,3,208,263,28,70,1,-1,-1,-1
116,4,1232,805,62,111,1,-1,-1,-1
117,0,878,303,29,81,1,-1,-1,-1
117,1,547,603,32,98,1,-1,-1,-1
117,2,152,586,53,102,1,-1,-1,-1
117,3,216,261,29,74,1,-1,-1,-1
117,4,1240,806,62,109,1,-1,-1,-1
118,0,882,301,32,83,1,-1,-1,-1
118,1,552,608,34,94,1,-1,-1,-1
118,2,155,586,57,100,1,-1,-1,-1
118,3,223,260,32,72,1,-1,-1,-1
118,4,1244,809,66,106,1,-1,-1,-1
119,0,889,302,29,78,1,-1,-1,-1
119,1,557,607,34,94,1,-1,-1,-1
119,2,156,584,57,100,1,-1,-1,-1
119,3,499,462,46,85,1,-1,-1,-1
119,4,1249,809,65,104,1,-1,-1,-1
120,0,506,466,45,80,1,-1,-1,-1
120,1,559,609,33,91,1,-1,-1,-1
120,2,154,581,62,102,1,-1,-1,-1
120,3,345,171,35,84,1,-1,-1,-1
120,4,891,298,29,80,1,-1,-1,-1
121,0,510,459,51,86,1,-1,-1,-1
121,1,561,610,37,88,1,-1,-1,-1
121,2,152,578,58,102,1,-1,-1,-1
121,3,342,168,44,84,1,-1,-1,-1
