1,1,567,517,146,141,1,-1,-1,-1
2,1,567,517,146,141,1,-1,-1,-1
3,1,567,517,146,141,1,-1,-1,-1
4,1,567,517,146,141,1,-1,-1,-1
5,1,567,517,146,141,1,-1,-1,-1
6,1,568,517,146,141,1,-1,-1,-1
7,1,567,517,146,141,1,-1,-1,-1
8,1,567,517,146,141,1,-1,-1,-1
9,1,567,517,146,141,1,-1,-1,-1
10,1,567,517,146,141,1,-1,-1,-1
11,1,567,517,146,141,1,-1,-1,-1
12,1,568,517,146,141,1,-1,-1,-1
13,1,567,517,146,141,1,-1,-1,-1
14,1,567,518,146,141,1,-1,-1,-1
15,1,567,518,146,141,1,-1,-1,-1
16,1,568,518,146,141,1,-1,-1,-1
17,1,567,518,146,141,1,-1,-1,-1
18,1,567,517,146,141,1,-1,-1,-1
19,1,567,517,146,141,1,-1,-1,-1
20,1,567,517,146,141,1,-1,-1,-1
21,1,567,517,146,141,1,-1,-1,-1
22,1,567,517,146,141,1,-1,-1,-1
23,1,567,517,146,141,1,-1,-1,-1
24,1,566,517,146,141,1,-1,-1,-1
25,1,566,517,146,141,1,-1,-1,-1
26,1,567,517,146,141,1,-1,-1,-1
27,1,567,517,146,141,1,-1,-1,-1
28,1,567,516,146,141,1,-1,-1,-1
29,1,567,517,146,141,1,-1,-1,-1
30,1,567,518,146,141,1,-1,-1,-1
31,1,567,517,146,141,1,-1,-1,-1
32,1,567,517,146,141,1,-1,-1,-1
33,1,567,517,146,141,1,-1,-1,-1
34,1,567,517,146,141,1,-1,-1,-1
35,1,567,518,146,141,1,-1,-1,-1
36,1,566,518,146,141,1,-1,-1,-1
37,1,567,517,146,141,1,-1,-1,-1
38,1,567,518,146,141,1,-1,-1,-1
39,1,567,518,146,141,1,-1,-1,-1
40,1,566,517,146,141,1,-1,-1,-1
41,1,567,518,146,141,1,-1,-1,-1
42,1,566,517,146,141,1,-1,-1,-1
43,1,567,517,146,141,1,-1,-1,-1
44,1,566,517,146,141,1,-1,-1,-1
45,1,567,517,146,141,1,-1,-1,-1
46,1,567,517,146,141,1,-1,-1,-1
47,1,567,517,146,141,1,-1,-1,-1
48,1,567,517,146,141,1,-1,-1,-1
49,1,566,518,146,141,1,-1,-1,-1
50,1,566,517,146,141,1,-1,-1,-1
51,1,567,518,146,141,1,-1,-1,-1
52,1,566,518,146,141,1,-1,-1,-1
53,1,566,518,146,141,1,-1,-1,-1
54,1,566,518,146,141,1,-1,-1,-1
55,1,543,519,146,141,1,-1,-1,-1
56,1,541,520,146,141,1,-1,-1,-1
57,1,541,520,146,141,1,-1,-1,-1
58,1,537,530,146,141,1,-1,-1,-1
59,1,537,530,146,141,1,-1,-1,-1
60,1,543,531,146,141,1,-1,-1,-1
61,1,543,531,146,141,1,-1,-1,-1
62,1,543,531,146,141,1,-1,-1,-1
63,1,543,531,146,141,1,-1,-1,-1
64,1,543,532,146,141,1,-1,-1,-1
65,1,543,531,146,141,1,-1,-1,-1
66,1,543,531,146,141,1,-1,-1,-1
67,1,545,531,146,141,1,-1,-1,-1
68,1,545,532,146,141,1,-1,-1,-1
69,1,545,532,146,141,1,-1,-1,-1
70,1,546,532,146,141,1,-1,-1,-1
71,1,546,532,146,141,1,-1,-1,-1
72,1,546,532,146,141,1,-1,-1,-1
73,1,546,532,146,141,1,-1,-1,-1
74,1,546,532,146,141,1,-1,-1,-1
75,1,545,533,146,141,1,-1,-1,-1
76,1,545,533,146,141,1,-1,-1,-1
77,1,545,533,146,141,1,-1,-1,-1
78,1,546,533,146,141,1,-1,-1,-1
79,1,545,533,146,141,1,-1,-1,-1
80,1,545,533,146,141,1,-1,-1,-1
81,1,545,533,146,141,1,-1,-1,-1
82,1,545,533,146,141,1,-1,-1,-1
83,1,545,533,146,141,1,-1,-1,-1
84,1,545,533,146,141,1,-1,-1,-1
85,1,545,533,146,141,1,-1,-1,-1
86,1,545,533,146,141,1,-1,-1,-1
87,1,545,533,146,141,1,-1,-1,-1
88,1,545,533,146,141,1,-1,-1,-1
