1,1,430,454,108,108,1,-1,-1,-1
2,1,430,456,108,108,1,-1,-1,-1
3,1,430,456,108,108,1,-1,-1,-1
4,1,430,456,108,108,1,-1,-1,-1
5,1,430,456,108,108,1,-1,-1,-1
6,1,430,456,108,108,1,-1,-1,-1
7,1,430,456,108,108,1,-1,-1,-1
8,1,430,456,108,108,1,-1,-1,-1
9,1,430,456,108,108,1,-1,-1,-1
10,1,430,456,108,108,1,-1,-1,-1
11,1,430,456,108,108,1,-1,-1,-1
12,1,422,455,108,108,1,-1,-1,-1
13,1,432,457,108,108,1,-1,-1,-1
14,1,432,457,108,108,1,-1,-1,-1
15,1,477,445,108,108,1,-1,-1,-1
16,1,515,459,108,108,1,-1,-1,-1
17,1,525,459,108,108,1,-1,-1,-1
18,1,547,457,108,108,1,-1,-1,-1
19,1,548,461,108,108,1,-1,-1,-1
20,1,558,444,108,108,1,-1,-1,-1
21,1,582,413,108,108,1,-1,-1,-1
22,1,627,368,108,108,1,-1,-1,-1
23,1,655,346,108,108,1,-1,-1,-1
24,1,669,321,108,108,1,-1,-1,-1
25,1,708,321,108,108,1,-1,-1,-1
26,1,717,280,108,108,1,-1,-1,-1
27,1,671,313,108,108,1,-1,-1,-1
28,1,664,313,108,108,1,-1,-1,-1
29,1,664,313,108,108,1,-1,-1,-1
30,1,664,313,108,108,1,-1,-1,-1
31,1,653,289,108,108,1,-1,-1,-1
32,1,653,283,108,108,1,-1,-1,-1
33,1,653,281,108,108,1,-1,-1,-1
34,1,651,263,108,108,1,-1,-1,-1
35,1,660,255,108,108,1,-1,-1,-1
36,1,660,245,108,108,1,-1,-1,-1
37,1,660,256,108,108,1,-1,-1,-1
38,1,667,254,108,108,1,-1,-1,-1
39,1,668,274,108,108,1,-1,-1,-1
40,1,667,274,108,108,1,-1,-1,-1
41,1,677,277,108,108,1,-1,-1,-1
42,1,679,235,108,108,1,-1,-1,-1
43,1,698,223,108,108,1,-1,-1,-1
44,1,698,256,108,108,1,-1,-1,-1
45,1,698,274,108,108,1,-1,-1,-1
46,1,698,274,108,108,1,-1,-1,-1
47,1,698,270,108,108,1,-1,-1,-1
48,1,698,268,108,108,1,-1,-1,-1
49,1,704,268,108,108,1,-1,-1,-1
50,1,700,248,108,108,1,-1,-1,-1
51,1,671,252,108,108,1,-1,-1,-1
52,1,701,252,108,108,1,-1,-1,-1
53,1,671,252,108,108,1,-1,-1,-1
54,1,639,249,108,108,1,-1,-1,-1
55,1,660,249,108,108,1,-1,-1,-1
56,1,648,248,108,108,1,-1,-1,-1
57,1,641,249,108,108,1,-1,-1,-1
58,1,644,248,108,108,1,-1,-1,-1
59,1,644,252,108,108,1,-1,-1,-1
60,1,644,248,108,108,1,-1,-1,-1
61,1,644,248,108,108,1,-1,-1,-1
62,1,639,251,108,108,1,-1,-1,-1
63,1,635,249,108,108,1,-1,-1,-1
64,1,608,254,108,108,1,-1,-1,-1
65,1,571,255,108,108,1,-1,-1,-1
66,1,557,255,108,108,1,-1,-1,-1
67,1,571,255,108,108,1,-1,-1,-1
68,1,541,255,108,108,1,-1,-1,-1
69,1,522,252,108,108,1,-1,-1,-1
70,1,515,248,108,108,1,-1,-1,-1
71,1,512,248,108,108,1,-1,-1,-1
72,1,491,250,108,108,1,-1,-1,-1
73,1,491,249,108,108,1,-1,-1,-1
74,1,482,248,108,108,1,-1,-1,-1
75,1,495,252,108,108,1,-1,-1,-1
76,1,463,249,108,108,1,-1,-1,-1
77,1,466,248,108,108,1,-1,-1,-1
78,1,453,250,108,108,1,-1,-1,-1
79,1,431,254,108,108,1,-1,-1,-1
80,1,421,254,108,108,1,-1,-1,-1
81,1,421,252,108,108,1,-1,-1,-1
82,1,407,248,108,108,1,-1,-1,-1
83,1,392,238,108,108,1,-1,-1,-1
84,1,376,238,108,108,1,-1,-1,-1
85,1,356,246,108,108,1,-1,-1,-1
86,1,368,247,108,108,1,-1,-1,-1
87,1,346,247,108,108,1,-1,-1,-1
88,1,339,249,108,108,1,-1,-1,-1
89,1,339,245,108,108,1,-1,-1,-1
90,1,333,246,108,108,1,-1,-1,-1
91,1,310,255,108,108,1,-1,-1,-1
92,1,296,243,108,108,1,-1,-1,-1
93,1,294,241,108,108,1,-1,-1,-1
94,1,274,255,108,108,1,-1,-1,-1
95,1,274,255,108,108,1,-1,-1,-1
96,1,228,256,108,108,1,-1,-1,-1
97,1,211,252,108,108,1,-1,-1,-1
98,1,212,256,108,108,1,-1,-1,-1
99,1,191,255,108,108,1,-1,-1,-1
100,1,191,257,108,108,1,-1,-1,-1
101,1,157,249,108,108,1,-1,-1,-1
102,1,146,248,108,108,1,-1,-1,-1
103,1,165,234,108,108,1,-1,-1,-1
104,1,181,236,108,108,1,-1,-1,-1
105,1,173,235,108,108,1,-1,-1,-1
106,1,145,242,108,108,1,-1,-1,-1
107,1,180,258,108,108,1,-1,-1,-1
108,1,180,258,108,108,1,-1,-1,-1
109,1,180,258,108,108,1,-1,-1,-1
110,1,180,258,108,108,1,-1,-1,-1
111,1,188,245,108,108,1,-1,-1,-1
112,1,189,246,108,108,1,-1,-1,-1
113,1,196,245,108,108,1,-1,-1,-1
114,1,192,254,108,108,1,-1,-1,-1
115,1,191,257,108,108,1,-1,-1,-1
116,1,193,250,108,108,1,-1,-1,-1
117,1,187,255,108,108,1,-1,-1,-1
118,1,187,254,108,108,1,-1,-1,-1
119,1,187,254,108,108,1,-1,-1,-1
120,1,187,249,108,108,1,-1,-1,-1
121,1,193,241,108,108,1,-1,-1,-1
122,1,192,238,108,108,1,-1,-1,-1
123,1,192,248,108,108,1,-1,-1,-1
124,1,205,245,108,108,1,-1,-1,-1
125,1,196,246,108,108,1,-1,-1,-1
126,1,196,250,108,108,1,-1,-1,-1
127,1,197,254,108,108,1,-1,-1,-1
128,1,192,261,108,108,1,-1,-1,-1
129,1,192,261,108,108,1,-1,-1,-1
130,1,192,261,108,108,1,-1,-1,-1
131,1,192,275,108,108,1,-1,-1,-1
